TIMESTAMP,CPU_USAGE_ACTUAL
2023.04.02-11:19:00:000,7.633170731707317
2023.04.02-11:20:00:000,7.627317073170731
2023.04.02-11:21:00:000,7.621463414634146
2023.04.02-11:22:00:000,7.615609756097561
2023.04.02-11:23:00:000,7.609756097560975
2023.04.02-11:24:00:000,7.60390243902439
2023.04.02-11:25:00:000,7.5980487804878045
2023.04.02-11:26:00:000,7.592195121951219
2023.04.02-11:27:00:000,7.586341463414634
2023.04.02-11:28:00:000,7.580487804878048
2023.04.02-11:29:00:000,7.574634146341463
2023.04.02-11:30:00:000,7.568780487804878
2023.04.02-11:31:00:000,7.562926829268292
2023.04.02-11:32:00:000,7.557073170731708
2023.04.02-11:33:00:000,7.551219512195122
2023.04.02-11:34:00:000,7.545365853658537
2023.04.02-11:35:00:000,7.539512195121952
2023.04.02-11:36:00:000,7.533658536585366
2023.04.02-11:37:00:000,7.527804878048781
2023.04.02-11:38:00:000,7.521951219512196
2023.04.02-11:39:00:000,7.51609756097561
2023.04.02-11:40:00:000,7.510243902439025
2023.04.02-11:41:00:000,7.5043902439024395
2023.04.02-11:42:00:000,7.498536585365854
2023.04.02-11:43:00:000,7.492682926829269
2023.04.02-11:44:00:000,7.486829268292683
2023.04.02-11:45:00:000,7.480975609756098
2023.04.02-11:46:00:000,7.475121951219513
2023.04.02-11:47:00:000,7.469268292682927
2023.04.02-11:48:00:000,7.463414634146342
2023.04.02-11:49:00:000,7.4575609756097565
2023.04.02-11:50:00:000,7.451707317073171
2023.04.02-11:51:00:000,7.445853658536586
2023.04.02-11:52:00:000,7.44
2023.04.02-11:53:00:000,7.44
2023.04.02-11:54:00:000,7.68
2023.04.02-11:55:00:000,7.76
2023.04.02-11:56:00:000,7.84
2023.04.02-11:57:00:000,7.92
2023.04.02-11:58:00:000,8.0
2023.04.02-11:59:00:000,8.08
2023.04.02-12:00:00:000,8.16
2023.04.02-12:01:00:000,8.16
2023.04.02-12:02:00:000,8.16
2023.04.02-12:03:00:000,7.988571428571428
2023.04.02-12:04:00:000,7.817142857142858
2023.04.02-12:05:00:000,7.645714285714286
2023.04.02-12:06:00:000,7.474285714285714
2023.04.02-12:07:00:000,7.3028571428571425
2023.04.02-12:08:00:000,7.131428571428572
2023.04.02-12:09:00:000,6.96
2023.04.02-12:10:00:000,6.915
2023.04.02-12:11:00:000,6.87
2023.04.02-12:12:00:000,6.825
2023.04.02-12:13:00:000,6.78
2023.04.02-12:14:00:000,6.735
2023.04.02-12:15:00:000,6.69
2023.04.02-12:16:00:000,6.6450000000000005
2023.04.02-12:17:00:000,6.6
2023.04.02-12:18:00:000,6.555
2023.04.02-12:19:00:000,6.51
2023.04.02-12:20:00:000,6.465
2023.04.02-12:21:00:000,6.42
2023.04.02-12:22:00:000,6.375
2023.04.02-12:23:00:000,6.33
2023.04.02-12:24:00:000,6.285
2023.04.02-12:25:00:000,6.24
2023.04.02-12:26:00:000,6.2553846153846155
2023.04.02-12:27:00:000,6.270769230769231
2023.04.02-12:28:00:000,6.286153846153846
2023.04.02-12:29:00:000,6.3015384615384615
2023.04.02-12:30:00:000,6.316923076923077
2023.04.02-12:31:00:000,6.332307692307692
2023.04.02-12:32:00:000,6.3476923076923075
2023.04.02-12:33:00:000,6.363076923076924
2023.04.02-12:34:00:000,6.378461538461539
2023.04.02-12:35:00:000,6.393846153846154
2023.04.02-12:36:00:000,6.40923076923077
2023.04.02-12:37:00:000,6.424615384615385
2023.04.02-12:38:00:000,6.44
2023.04.02-12:39:00:000,6.455384615384616
2023.04.02-12:40:00:000,6.470769230769231
2023.04.02-12:41:00:000,6.486153846153846
2023.04.02-12:42:00:000,6.501538461538462
2023.04.02-12:43:00:000,6.516923076923077
2023.04.02-12:44:00:000,6.532307692307692
2023.04.02-12:45:00:000,6.547692307692308
2023.04.02-12:46:00:000,6.563076923076923
2023.04.02-12:47:00:000,6.578461538461538
2023.04.02-12:48:00:000,6.593846153846155
2023.04.02-12:49:00:000,6.60923076923077
2023.04.02-12:50:00:000,6.624615384615385
2023.04.02-12:51:00:000,6.640000000000001
2023.04.02-12:52:00:000,6.655384615384616
2023.04.02-12:53:00:000,6.670769230769231
2023.04.02-12:54:00:000,6.686153846153847
2023.04.02-12:55:00:000,6.701538461538462
2023.04.02-12:56:00:000,6.716923076923077
2023.04.02-12:57:00:000,6.7323076923076925
2023.04.02-12:58:00:000,6.747692307692308
2023.04.02-12:59:00:000,6.763076923076923
2023.04.02-13:00:00:000,6.7784615384615385
2023.04.02-13:01:00:000,6.793846153846154
2023.04.02-13:02:00:000,6.809230769230769
2023.04.02-13:03:00:000,6.8246153846153845
2023.04.02-13:04:00:000,6.84
2023.04.02-13:05:00:000,6.855384615384616
2023.04.02-13:06:00:000,6.870769230769231
2023.04.02-13:07:00:000,6.886153846153847
2023.04.02-13:08:00:000,6.901538461538462
2023.04.02-13:09:00:000,6.916923076923077
2023.04.02-13:10:00:000,6.932307692307693
2023.04.02-13:11:00:000,6.947692307692308
2023.04.02-13:12:00:000,6.963076923076923
2023.04.02-13:13:00:000,6.978461538461539
2023.04.02-13:14:00:000,6.993846153846154
2023.04.02-13:15:00:000,7.009230769230769
2023.04.02-13:16:00:000,7.024615384615385
2023.04.02-13:17:00:000,7.04
2023.04.02-13:18:00:000,7.055384615384615
2023.04.02-13:19:00:000,7.070769230769232
2023.04.02-13:20:00:000,7.086153846153847
2023.04.02-13:21:00:000,7.101538461538462
2023.04.02-13:22:00:000,7.116923076923078
2023.04.02-13:23:00:000,7.132307692307693
2023.04.02-13:24:00:000,7.147692307692308
2023.04.02-13:25:00:000,7.163076923076924
2023.04.02-13:26:00:000,7.178461538461539
2023.04.02-13:27:00:000,7.193846153846154
2023.04.02-13:28:00:000,7.2092307692307696
2023.04.02-13:29:00:000,7.224615384615385
2023.04.02-13:30:00:000,7.24
2023.04.02-13:31:00:000,7.2553846153846155
2023.04.02-13:32:00:000,7.270769230769231
2023.04.02-13:33:00:000,7.286153846153846
2023.04.02-13:34:00:000,7.3015384615384615
2023.04.02-13:35:00:000,7.316923076923077
2023.04.02-13:36:00:000,7.332307692307692
2023.04.02-13:37:00:000,7.347692307692308
2023.04.02-13:38:00:000,7.363076923076924
2023.04.02-13:39:00:000,7.378461538461539
2023.04.02-13:40:00:000,7.393846153846154
2023.04.02-13:41:00:000,7.40923076923077
2023.04.02-13:42:00:000,7.424615384615385
2023.04.02-13:43:00:000,7.44
2023.04.02-13:44:00:000,7.68
2023.04.02-13:45:00:000,7.671111111111111
2023.04.02-13:46:00:000,7.662222222222222
2023.04.02-13:47:00:000,7.653333333333333
2023.04.02-13:48:00:000,7.644444444444444
2023.04.02-13:49:00:000,7.635555555555555
2023.04.02-13:50:00:000,7.626666666666667
2023.04.02-13:51:00:000,7.6177777777777775
2023.04.02-13:52:00:000,7.608888888888889
2023.04.02-13:53:00:000,7.6
2023.04.02-13:54:00:000,7.591111111111111
2023.04.02-13:55:00:000,7.582222222222223
2023.04.02-13:56:00:000,7.573333333333333
2023.04.02-13:57:00:000,7.564444444444445
2023.04.02-13:58:00:000,7.555555555555555
2023.04.02-13:59:00:000,7.546666666666667
2023.04.02-14:00:00:000,7.5377777777777775
2023.04.02-14:01:00:000,7.528888888888889
2023.04.02-14:02:00:000,7.5200000000000005
2023.04.02-14:03:00:000,7.511111111111111
2023.04.02-14:04:00:000,7.502222222222223
2023.04.02-14:05:00:000,7.493333333333333
2023.04.02-14:06:00:000,7.484444444444445
2023.04.02-14:07:00:000,7.475555555555556
2023.04.02-14:08:00:000,7.466666666666667
2023.04.02-14:09:00:000,7.457777777777778
2023.04.02-14:10:00:000,7.448888888888889
2023.04.02-14:11:00:000,7.44
2023.04.02-14:12:00:000,7.44
2023.04.02-14:13:00:000,7.44
2023.04.02-14:14:00:000,7.44
2023.04.02-14:15:00:000,7.44
2023.04.02-14:16:00:000,7.44
2023.04.02-14:17:00:000,7.44
2023.04.02-14:18:00:000,7.44
2023.04.02-14:19:00:000,7.44
2023.04.02-14:20:00:000,7.44
2023.04.02-14:21:00:000,7.2
2023.04.02-14:22:00:000,7.32
2023.04.02-14:23:00:000,7.44
2023.04.02-14:24:00:000,7.431724137931035
2023.04.02-14:25:00:000,7.42344827586207
2023.04.02-14:26:00:000,7.415172413793104
2023.04.02-14:27:00:000,7.406896551724138
2023.04.02-14:28:00:000,7.398620689655173
2023.04.02-14:29:00:000,7.390344827586207
2023.04.02-14:30:00:000,7.382068965517242
2023.04.02-14:31:00:000,7.373793103448276
2023.04.02-14:32:00:000,7.365517241379311
2023.04.02-14:33:00:000,7.357241379310345
2023.04.02-14:34:00:000,7.348965517241379
2023.04.02-14:35:00:000,7.340689655172414
2023.04.02-14:36:00:000,7.3324137931034485
2023.04.02-14:37:00:000,7.324137931034483
2023.04.02-14:38:00:000,7.315862068965518
2023.04.02-14:39:00:000,7.307586206896552
2023.04.02-14:40:00:000,7.299310344827586
2023.04.02-14:41:00:000,7.291034482758621
2023.04.02-14:42:00:000,7.2827586206896555
2023.04.02-14:43:00:000,7.27448275862069
2023.04.02-14:44:00:000,7.266206896551725
2023.04.02-14:45:00:000,7.257931034482759
2023.04.02-14:46:00:000,7.249655172413793
2023.04.02-14:47:00:000,7.241379310344827
2023.04.02-14:48:00:000,7.2331034482758625
2023.04.02-14:49:00:000,7.224827586206897
2023.04.02-14:50:00:000,7.216551724137931
2023.04.02-14:51:00:000,7.208275862068966
2023.04.02-14:52:00:000,7.2
2023.04.02-14:53:00:000,7.2
2023.04.02-14:54:00:000,7.2
2023.04.02-14:55:00:000,7.2
2023.04.02-14:56:00:000,7.2
2023.04.02-14:57:00:000,7.2
2023.04.02-14:58:00:000,7.2
2023.04.02-14:59:00:000,7.2
2023.04.02-15:00:00:000,7.2
2023.04.02-15:01:00:000,7.2
2023.04.02-15:02:00:000,7.2
2023.04.02-15:03:00:000,7.2
2023.04.02-15:04:00:000,7.2
2023.04.02-15:05:00:000,7.2
2023.04.02-15:06:00:000,7.2
2023.04.02-15:07:00:000,7.2
2023.04.02-15:08:00:000,7.2
2023.04.02-15:09:00:000,7.2
2023.04.02-15:10:00:000,7.2
2023.04.02-15:11:00:000,7.2
2023.04.02-15:12:00:000,7.2
2023.04.02-15:13:00:000,7.2
2023.04.02-15:14:00:000,7.2
2023.04.02-15:15:00:000,7.2
2023.04.02-15:16:00:000,7.2
2023.04.02-15:17:00:000,7.2
2023.04.02-15:18:00:000,7.2
2023.04.02-15:19:00:000,7.2
2023.04.02-15:20:00:000,7.2
2023.04.02-15:21:00:000,7.2
2023.04.02-15:22:00:000,7.2
2023.04.02-15:23:00:000,7.2
2023.04.02-15:24:00:000,7.2
2023.04.02-15:25:00:000,7.2
2023.04.02-15:26:00:000,7.2
2023.04.02-15:27:00:000,7.2
2023.04.02-15:28:00:000,7.2
2023.04.02-15:29:00:000,7.2
2023.04.02-15:30:00:000,7.2
2023.04.02-15:31:00:000,7.2
2023.04.02-15:32:00:000,7.2
2023.04.02-15:33:00:000,7.2
2023.04.02-15:34:00:000,7.2
2023.04.02-15:35:00:000,7.2
2023.04.02-15:36:00:000,7.2
2023.04.02-15:37:00:000,7.2
2023.04.02-15:38:00:000,7.2
2023.04.02-15:39:00:000,7.2
2023.04.02-15:40:00:000,7.2
2023.04.02-15:41:00:000,7.2
2023.04.02-15:42:00:000,7.2
2023.04.02-15:43:00:000,7.2
2023.04.02-15:44:00:000,7.2
2023.04.02-15:45:00:000,7.2
2023.04.02-15:46:00:000,7.2
2023.04.02-15:47:00:000,7.2
2023.04.02-15:48:00:000,7.2
2023.04.02-15:49:00:000,7.2
2023.04.02-15:50:00:000,7.2
2023.04.02-15:51:00:000,7.2
2023.04.02-15:52:00:000,7.2
2023.04.02-15:53:00:000,7.2
2023.04.02-15:54:00:000,7.2
2023.04.02-15:55:00:000,7.2
2023.04.02-15:56:00:000,7.2
2023.04.02-15:57:00:000,7.2
2023.04.02-15:58:00:000,7.2
2023.04.02-15:59:00:000,7.2
2023.04.02-16:00:00:000,7.2
2023.04.02-16:01:00:000,7.2
2023.04.02-16:02:00:000,7.2
2023.04.02-16:03:00:000,7.2
2023.04.02-16:04:00:000,7.2
2023.04.02-16:05:00:000,7.2
2023.04.02-16:06:00:000,7.2
2023.04.02-16:07:00:000,7.2
2023.04.02-16:08:00:000,7.2
2023.04.02-16:09:00:000,7.2
2023.04.02-16:10:00:000,7.2
2023.04.02-16:11:00:000,7.2
2023.04.02-16:12:00:000,7.2
2023.04.02-16:13:00:000,7.2
2023.04.02-16:14:00:000,7.2
2023.04.02-16:15:00:000,7.2
2023.04.02-16:16:00:000,7.2
2023.04.02-16:17:00:000,7.2
2023.04.02-16:18:00:000,7.2
2023.04.02-16:19:00:000,7.2
2023.04.02-16:20:00:000,7.2
2023.04.02-16:21:00:000,7.2
2023.04.02-16:22:00:000,7.2
2023.04.02-16:23:00:000,7.2
2023.04.02-16:24:00:000,7.2
2023.04.02-16:25:00:000,7.2
2023.04.02-16:26:00:000,7.2
2023.04.02-16:27:00:000,7.2
2023.04.02-16:28:00:000,7.2
2023.04.02-16:29:00:000,7.2
2023.04.02-16:30:00:000,7.2
2023.04.02-16:31:00:000,7.2
2023.04.02-16:32:00:000,7.2
2023.04.02-16:33:00:000,7.2
2023.04.02-16:34:00:000,7.2
2023.04.02-16:35:00:000,7.2
2023.04.02-16:36:00:000,7.2
2023.04.02-16:37:00:000,7.2
2023.04.02-16:38:00:000,7.2
2023.04.02-16:39:00:000,7.2
2023.04.02-16:40:00:000,7.2
2023.04.02-16:41:00:000,7.2
2023.04.02-16:42:00:000,7.2
2023.04.02-16:43:00:000,7.2
2023.04.02-16:44:00:000,7.2
2023.04.02-16:45:00:000,7.2
2023.04.02-16:46:00:000,7.2
2023.04.02-16:47:00:000,7.2
2023.04.02-16:48:00:000,7.2
2023.04.02-16:49:00:000,7.2
2023.04.02-16:50:00:000,7.2
2023.04.02-16:51:00:000,7.2
2023.04.02-16:52:00:000,7.2
2023.04.02-16:53:00:000,7.2
2023.04.02-16:54:00:000,7.2
2023.04.02-16:55:00:000,7.2
2023.04.02-16:56:00:000,7.2
2023.04.02-16:57:00:000,7.2
2023.04.02-16:58:00:000,7.2
2023.04.02-16:59:00:000,7.2
2023.04.02-17:00:00:000,7.2
2023.04.02-17:01:00:000,7.2
2023.04.02-17:02:00:000,7.2
2023.04.02-17:03:00:000,7.2
2023.04.02-17:04:00:000,7.2
2023.04.02-17:05:00:000,7.2
2023.04.02-17:06:00:000,7.2
2023.04.02-17:07:00:000,7.2
2023.04.02-17:08:00:000,7.2
2023.04.02-17:09:00:000,7.2
2023.04.02-17:10:00:000,7.2
2023.04.02-17:11:00:000,7.2
2023.04.02-17:12:00:000,7.2
2023.04.02-17:13:00:000,7.2
2023.04.02-17:14:00:000,7.2
2023.04.02-17:15:00:000,7.2
2023.04.02-17:16:00:000,7.2
2023.04.02-17:17:00:000,7.2
2023.04.02-17:18:00:000,7.2
2023.04.02-17:19:00:000,7.2
2023.04.02-17:20:00:000,7.2
2023.04.02-17:21:00:000,7.2
2023.04.02-17:22:00:000,7.2
2023.04.02-17:23:00:000,7.2
2023.04.02-17:24:00:000,7.2
2023.04.02-17:25:00:000,7.2
2023.04.02-17:26:00:000,7.2
2023.04.02-17:27:00:000,7.2
2023.04.02-17:28:00:000,7.2
2023.04.02-17:29:00:000,7.2
2023.04.02-17:30:00:000,7.2
2023.04.02-17:31:00:000,7.2
2023.04.02-17:32:00:000,7.2
2023.04.02-17:33:00:000,7.2
2023.04.02-17:34:00:000,7.2
2023.04.02-17:35:00:000,7.2
2023.04.02-17:36:00:000,7.2
2023.04.02-17:37:00:000,7.2
2023.04.02-17:38:00:000,7.2
2023.04.02-17:39:00:000,7.2
2023.04.02-17:40:00:000,7.2
2023.04.02-17:41:00:000,7.2
2023.04.02-17:42:00:000,7.2
2023.04.02-17:43:00:000,7.2
2023.04.02-17:44:00:000,7.2
2023.04.02-17:45:00:000,7.2
2023.04.02-17:46:00:000,7.2
2023.04.02-17:47:00:000,7.2
2023.04.02-17:48:00:000,7.2
2023.04.02-17:49:00:000,7.2
2023.04.02-17:50:00:000,7.2
2023.04.02-17:51:00:000,7.2
2023.04.02-17:52:00:000,7.2
2023.04.02-17:53:00:000,7.2
2023.04.02-17:54:00:000,7.2
2023.04.02-17:55:00:000,7.2
2023.04.02-17:56:00:000,7.2
2023.04.02-17:57:00:000,7.2
2023.04.02-17:58:00:000,7.2
2023.04.02-17:59:00:000,7.2
2023.04.02-18:00:00:000,7.2
2023.04.02-18:01:00:000,7.2
2023.04.02-18:02:00:000,7.2
2023.04.02-18:03:00:000,7.2
2023.04.02-18:04:00:000,7.2
2023.04.02-18:05:00:000,7.2
2023.04.02-18:06:00:000,7.2
2023.04.02-18:07:00:000,7.2
2023.04.02-18:08:00:000,7.2
2023.04.02-18:09:00:000,7.2
2023.04.02-18:10:00:000,7.2
2023.04.02-18:11:00:000,7.2
2023.04.02-18:12:00:000,7.2
2023.04.02-18:13:00:000,7.2
2023.04.02-18:14:00:000,7.2
2023.04.02-18:15:00:000,7.2
2023.04.02-18:16:00:000,7.2
2023.04.02-18:17:00:000,7.2
2023.04.02-18:18:00:000,7.2
2023.04.02-18:19:00:000,7.2
2023.04.02-18:20:00:000,7.2
2023.04.02-18:21:00:000,7.2
2023.04.02-18:22:00:000,7.2
2023.04.02-18:23:00:000,7.2
2023.04.02-18:24:00:000,7.2
2023.04.02-18:25:00:000,7.2
2023.04.02-18:26:00:000,7.2
2023.04.02-18:27:00:000,7.2
2023.04.02-18:28:00:000,7.2
2023.04.02-18:29:00:000,7.2
2023.04.02-18:30:00:000,7.2
2023.04.02-18:31:00:000,7.2
2023.04.02-18:32:00:000,7.2
2023.04.02-18:33:00:000,7.2
2023.04.02-18:34:00:000,7.2
2023.04.02-18:35:00:000,7.2
2023.04.02-18:36:00:000,7.2
2023.04.02-18:37:00:000,7.2
2023.04.02-18:38:00:000,7.2
2023.04.02-18:39:00:000,7.2
2023.04.02-18:40:00:000,7.2
2023.04.02-18:41:00:000,7.2
2023.04.02-18:42:00:000,7.2
2023.04.02-18:43:00:000,7.2
2023.04.02-18:44:00:000,7.2
2023.04.02-18:45:00:000,7.2
2023.04.02-18:46:00:000,7.2
2023.04.02-18:47:00:000,7.2
2023.04.02-18:48:00:000,7.2
2023.04.02-18:49:00:000,7.2
2023.04.02-18:50:00:000,7.2
2023.04.02-18:51:00:000,7.2
2023.04.02-18:52:00:000,7.2
2023.04.02-18:53:00:000,7.2
2023.04.02-18:54:00:000,7.2
2023.04.02-18:55:00:000,7.2
2023.04.02-18:56:00:000,7.2
2023.04.02-18:57:00:000,7.2
2023.04.02-18:58:00:000,7.2
2023.04.02-18:59:00:000,7.2
2023.04.02-19:00:00:000,7.2
2023.04.02-19:01:00:000,7.2
2023.04.02-19:02:00:000,7.2
2023.04.02-19:03:00:000,7.2
2023.04.02-19:04:00:000,7.2
2023.04.02-19:05:00:000,7.2
2023.04.02-19:06:00:000,7.2
2023.04.02-19:07:00:000,7.2
2023.04.02-19:08:00:000,7.2
2023.04.02-19:09:00:000,7.2
2023.04.02-19:10:00:000,7.2
2023.04.02-19:11:00:000,7.2
2023.04.02-19:12:00:000,7.2
2023.04.02-19:13:00:000,7.2
2023.04.02-19:14:00:000,7.2
2023.04.02-19:15:00:000,7.2
2023.04.02-19:16:00:000,7.2
2023.04.02-19:17:00:000,7.2
2023.04.02-19:18:00:000,7.2
2023.04.02-19:19:00:000,7.2
2023.04.02-19:20:00:000,7.2
2023.04.02-19:21:00:000,7.2
2023.04.02-19:22:00:000,7.2
2023.04.02-19:23:00:000,7.2
2023.04.02-19:24:00:000,7.2
2023.04.02-19:25:00:000,7.2
2023.04.02-19:26:00:000,7.2
2023.04.02-19:27:00:000,7.2
2023.04.02-19:28:00:000,7.2
2023.04.02-19:29:00:000,7.2
2023.04.02-19:30:00:000,7.2
2023.04.02-19:31:00:000,7.2
2023.04.02-19:32:00:000,7.2
2023.04.02-19:33:00:000,7.2
2023.04.02-19:34:00:000,7.2
2023.04.02-19:35:00:000,7.2
2023.04.02-19:36:00:000,7.2
2023.04.02-19:37:00:000,7.2
2023.04.02-19:38:00:000,7.2
2023.04.02-19:39:00:000,7.2
2023.04.02-19:40:00:000,7.2
2023.04.02-19:41:00:000,7.2
2023.04.02-19:42:00:000,7.2
2023.04.02-19:43:00:000,7.2
2023.04.02-19:44:00:000,7.2
2023.04.02-19:45:00:000,7.2
2023.04.02-19:46:00:000,7.2
2023.04.02-19:47:00:000,7.2
2023.04.02-19:48:00:000,7.2
2023.04.02-19:49:00:000,7.2
2023.04.02-19:50:00:000,7.2
2023.04.02-19:51:00:000,7.2
2023.04.02-19:52:00:000,7.2
2023.04.02-19:53:00:000,7.2
2023.04.02-19:54:00:000,7.2
2023.04.02-19:55:00:000,7.2
2023.04.02-19:56:00:000,7.2
2023.04.02-19:57:00:000,7.2
2023.04.02-19:58:00:000,7.2
2023.04.02-19:59:00:000,7.2
2023.04.02-20:00:00:000,7.2
2023.04.02-20:01:00:000,7.2
2023.04.02-20:02:00:000,7.2
2023.04.02-20:03:00:000,7.2
2023.04.02-20:04:00:000,7.2
2023.04.02-20:05:00:000,7.2
2023.04.02-20:06:00:000,7.2
2023.04.02-20:07:00:000,7.2
2023.04.02-20:08:00:000,7.2
2023.04.02-20:09:00:000,7.2
2023.04.02-20:10:00:000,7.2
2023.04.02-20:11:00:000,7.2
2023.04.02-20:12:00:000,7.2
2023.04.02-20:13:00:000,7.2
2023.04.02-20:14:00:000,7.2
2023.04.02-20:15:00:000,7.2
2023.04.02-20:16:00:000,7.2
2023.04.02-20:17:00:000,7.2
2023.04.02-20:18:00:000,7.2
2023.04.02-20:19:00:000,7.2
2023.04.02-20:20:00:000,7.2
2023.04.02-20:21:00:000,7.2
2023.04.02-20:22:00:000,7.2
2023.04.02-20:23:00:000,7.2
2023.04.02-20:24:00:000,7.2
2023.04.02-20:25:00:000,7.2
2023.04.02-20:26:00:000,7.2
2023.04.02-20:27:00:000,7.2
2023.04.02-20:28:00:000,7.2
2023.04.02-20:29:00:000,7.2
2023.04.02-20:30:00:000,7.2
2023.04.02-20:31:00:000,7.2
2023.04.02-20:32:00:000,7.2
2023.04.02-20:33:00:000,7.2
2023.04.02-20:34:00:000,7.2
2023.04.02-20:35:00:000,7.2
2023.04.02-20:36:00:000,7.2
2023.04.02-20:37:00:000,7.2
2023.04.02-20:38:00:000,7.2
2023.04.02-20:39:00:000,7.2
2023.04.02-20:40:00:000,7.2
2023.04.02-20:41:00:000,7.2
2023.04.02-20:42:00:000,7.28
2023.04.02-20:43:00:000,7.36
2023.04.02-20:44:00:000,7.4399999999999995
2023.04.02-20:45:00:000,7.52
2023.04.02-20:46:00:000,7.6
2023.04.02-20:47:00:000,7.68
2023.04.02-20:48:00:000,7.645714285714286
2023.04.02-20:49:00:000,7.611428571428571
2023.04.02-20:50:00:000,7.577142857142857
2023.04.02-20:51:00:000,7.542857142857143
2023.04.02-20:52:00:000,7.508571428571429
2023.04.02-20:53:00:000,7.474285714285714
2023.04.02-20:54:00:000,7.44
2023.04.02-20:55:00:000,7.44
2023.04.02-20:56:00:000,7.44
2023.04.02-20:57:00:000,7.68
2023.04.02-20:58:00:000,7.68
2023.04.02-20:59:00:000,7.68
2023.04.02-21:00:00:000,7.68
2023.04.02-21:01:00:000,7.68
2023.04.02-21:02:00:000,7.68
2023.04.02-21:03:00:000,7.68
2023.04.02-21:04:00:000,7.68
2023.04.02-21:05:00:000,7.68
2023.04.02-21:06:00:000,7.68
2023.04.02-21:07:00:000,7.68
2023.04.02-21:08:00:000,7.68
2023.04.02-21:09:00:000,7.68
2023.04.02-21:10:00:000,7.68
2023.04.02-21:11:00:000,7.68
2023.04.02-21:12:00:000,7.68
2023.04.02-21:13:00:000,7.68
2023.04.02-21:14:00:000,7.68
2023.04.02-21:15:00:000,7.68
2023.04.02-21:16:00:000,7.68
2023.04.02-21:17:00:000,7.68
2023.04.02-21:18:00:000,7.68
2023.04.02-21:19:00:000,7.68
2023.04.02-21:20:00:000,7.68
2023.04.02-21:21:00:000,7.68
2023.04.02-21:22:00:000,7.68
2023.04.02-21:23:00:000,7.68
2023.04.02-21:24:00:000,7.68
2023.04.02-21:25:00:000,7.68
2023.04.02-21:26:00:000,7.68
2023.04.02-21:27:00:000,7.68
2023.04.02-21:28:00:000,7.68
2023.04.02-21:29:00:000,7.68
2023.04.02-21:30:00:000,7.68
2023.04.02-21:31:00:000,7.68
2023.04.02-21:32:00:000,7.68
2023.04.02-21:33:00:000,7.68
2023.04.02-21:34:00:000,7.824
2023.04.02-21:35:00:000,7.968
2023.04.02-21:36:00:000,8.112
2023.04.02-21:37:00:000,8.256
2023.04.02-21:38:00:000,8.4
2023.04.02-21:39:00:000,8.16
2023.04.02-21:40:00:000,7.92
2023.04.02-21:41:00:000,7.680000000000001
2023.04.02-21:42:00:000,7.44
2023.04.02-21:43:00:000,7.5200000000000005
2023.04.02-21:44:00:000,7.6
2023.04.02-21:45:00:000,7.68
2023.04.02-21:46:00:000,7.661538461538461
2023.04.02-21:47:00:000,7.643076923076923
2023.04.02-21:48:00:000,7.624615384615384
2023.04.02-21:49:00:000,7.6061538461538465
2023.04.02-21:50:00:000,7.587692307692308
2023.04.02-21:51:00:000,7.569230769230769
2023.04.02-21:52:00:000,7.550769230769231
2023.04.02-21:53:00:000,7.532307692307692
2023.04.02-21:54:00:000,7.513846153846154
2023.04.02-21:55:00:000,7.495384615384616
2023.04.02-21:56:00:000,7.476923076923077
2023.04.02-21:57:00:000,7.458461538461539
2023.04.02-21:58:00:000,7.44
2023.04.02-21:59:00:000,7.44
2023.04.02-22:00:00:000,7.44
2023.04.02-22:01:00:000,7.44
2023.04.02-22:02:00:000,7.44
2023.04.02-22:03:00:000,7.44
2023.04.02-22:04:00:000,7.44
2023.04.02-22:05:00:000,7.44
2023.04.02-22:06:00:000,7.44
2023.04.02-22:07:00:000,7.44
2023.04.02-22:08:00:000,7.32
2023.04.02-22:09:00:000,7.2
2023.04.02-22:10:00:000,7.234285714285715
2023.04.02-22:11:00:000,7.268571428571429
2023.04.02-22:12:00:000,7.302857142857143
2023.04.02-22:13:00:000,7.337142857142857
2023.04.02-22:14:00:000,7.371428571428572
2023.04.02-22:15:00:000,7.405714285714286
2023.04.02-22:16:00:000,7.44
2023.04.02-22:17:00:000,7.418181818181819
2023.04.02-22:18:00:000,7.3963636363636365
2023.04.02-22:19:00:000,7.374545454545455
2023.04.02-22:20:00:000,7.3527272727272734
2023.04.02-22:21:00:000,7.330909090909091
2023.04.02-22:22:00:000,7.3090909090909095
2023.04.02-22:23:00:000,7.287272727272727
2023.04.02-22:24:00:000,7.265454545454546
2023.04.02-22:25:00:000,7.243636363636364
2023.04.02-22:26:00:000,7.221818181818182
